ID,Obscure ID,Entity,Type,Account Subdomain,dashboard_url
6520,g8gr7wnZ,Contango Blockchain x AI Fund,Fund,contango,https://contango.decilehub.com/firm_admin/entities/g8gr7wnZ/dashboard
6519,yN2wqgnQ,Contango Fund I GP,General Partnership,contango,https://contango.decilehub.com/firm_admin/entities/yN2wqgnQ/dashboard
6518,PN7djen0,Contango Fund I Firm,Management Company,contango,https://contango.decilehub.com/firm_admin/entities/PN7djen0/dashboard
6517,zn1rp48o,"Ventioneers Capital Fund I, LP",Fund,ventioneers,https://ventioneers.decilehub.com/firm_admin/entities/zn1rp48o/dashboard
6516,1NA4G6KX,"Ventioneers Capital GP, LP",General Partnership,ventioneers,https://ventioneers.decilehub.com/firm_admin/entities/1NA4G6KX/dashboard
6515,3K5kvknQ,Ventioneers Capital Inc.,Management Company,ventioneers,https://ventioneers.decilehub.com/firm_admin/entities/3K5kvknQ/dashboard
6514,2N3BMGKy,"Boann Ventures, a Series of Decile Start Fund, LP",Fund,boannventures,https://boannventures.decilehub.com/firm_admin/entities/2N3BMGKy/dashboard
6508,mnjJMLnL,exponential Fund,Fund,exponentialimpact,https://exponentialimpact.decilehub.com/firm_admin/entities/mnjJMLnL/dashboard
6507,WN6zoJN3,exponential GP,General Partnership,exponentialimpact,https://exponentialimpact.decilehub.com/firm_admin/entities/WN6zoJN3/dashboard
6506,yKvOexNx,exponential Firm,Management Company,exponentialimpact,https://exponentialimpact.decilehub.com/firm_admin/entities/yKvOexNx/dashboard
6496,mnjJMPnL,"Alfa Indigo Smart Industry Fund I, LP",Fund,alfaindigo,https://alfaindigo.decilehub.com/firm_admin/entities/mnjJMPnL/dashboard
6495,WN6zoZN3,"AIV Smart Industry Fund GP, LLC",General Partnership,alfaindigo,https://alfaindigo.decilehub.com/firm_admin/entities/WN6zoZN3/dashboard
6494,yKvOevNx,"Alfa Indigo, S. A. P. I. de C. V.",Management Company,alfaindigo,https://alfaindigo.decilehub.com/firm_admin/entities/yKvOevNx/dashboard
6493,L8Z9JWnO,Attribute Game Ventures Fund,Fund,attributegv,https://attributegv.decilehub.com/firm_admin/entities/L8Z9JWnO/dashboard
6492,GNM6Zon1,Attribute Game Ventures GP,General Partnership,attributegv,https://attributegv.decilehub.com/firm_admin/entities/GNM6Zon1/dashboard
6491,zKq4WB85,Attribute Game Ventures Firm,Management Company,attributegv,https://attributegv.decilehub.com/firm_admin/entities/zKq4WB85/dashboard
6487,WnW1JQKE,"CarbonN Venture Partners Fund I, L.P.",Fund,carbonnvp,https://carbonnvp.decilehub.com/firm_admin/entities/WnW1JQKE/dashboard
6486,9KRxV3np,CarbonN Venture Partners GP,General Partnership,carbonnvp,https://carbonnvp.decilehub.com/firm_admin/entities/9KRxV3np/dashboard
6485,OnYyJBnV,CarbonN Venture Partners Firm,Management Company,carbonnvp,https://carbonnvp.decilehub.com/firm_admin/entities/OnYyJBnV/dashboard
6484,EK4bVZn4,Quantum AI Launchpad Fund,Fund,qal,https://qal.decilehub.com/firm_admin/entities/EK4bVZn4/dashboard
6483,08xXqq8W,Quantum AI Launchpad GP,General Partnership,qal,https://qal.decilehub.com/firm_admin/entities/08xXqq8W/dashboard
6482,l8ymMw8Z,Quantum AI Launchpad Firm,Management Company,qal,https://qal.decilehub.com/firm_admin/entities/l8ymMw8Z/dashboard
6478,9KJVpzKZ,Webstarted Ventures Fund,Fund,webstartedventures,https://webstartedventures.decilehub.com/firm_admin/entities/9KJVpzKZ/dashboard
6477,6N0rv58y,Webstarted Ventures GP,General Partnership,webstartedventures,https://webstartedventures.decilehub.com/firm_admin/entities/6N0rv58y/dashboard
6476,6NQ9DaNr,Webstarted Ventures Firm,Management Company,webstartedventures,https://webstartedventures.decilehub.com/firm_admin/entities/6NQ9DaNr/dashboard
6475,gNrvomN1,"Dalena Capital Fund I, LP",Fund,dalenacapital,https://dalenacapital.decilehub.com/firm_admin/entities/gNrvomN1/dashboard
6474,y8m76eNW,"Dalena Capital GP, LLC",General Partnership,dalenacapital,https://dalenacapital.decilehub.com/firm_admin/entities/y8m76eNW/dashboard
6473,GNXOJxKg,"Dalena Capital, LLC",Management Company,dalenacapital,https://dalenacapital.decilehub.com/firm_admin/entities/GNXOJxKg/dashboard
6472,PKLoMO82,Warsaw University of Technology Investment Factory Fund,Fund,wutif,https://wutif.decilehub.com/firm_admin/entities/PKLoMO82/dashboard
6471,3nOz6zN6,Warsaw University of Technology Investment Factory GP,General Partnership,wutif,https://wutif.decilehub.com/firm_admin/entities/3nOz6zN6/dashboard
6470,bnl7voNa,Warsaw University of Technology Investment Factory Firm,Management Company,wutif,https://wutif.decilehub.com/firm_admin/entities/bnl7voNa/dashboard
6469,kKkQZknj,AGX Fund,Fund,agx,https://agx.decilehub.com/firm_admin/entities/kKkQZknj/dashboard
6468,3nz4ZrKm,AGX GP,General Partnership,agx,https://agx.decilehub.com/firm_admin/entities/3nz4ZrKm/dashboard
6467,9nGbRENm,AGX Firm,Management Company,agx,https://agx.decilehub.com/firm_admin/entities/9nGbRENm/dashboard
6466,0ndrRXKA,Studio for Good Fund,Fund,transitionstate,https://transitionstate.decilehub.com/firm_admin/entities/0ndrRXKA/dashboard
6465,p8B39vKk,Studio for Good GP,General Partnership,transitionstate,https://transitionstate.decilehub.com/firm_admin/entities/p8B39vKk/dashboard
6464,g8grgknZ,Studio for Good Firm,Management Company,transitionstate,https://transitionstate.decilehub.com/firm_admin/entities/g8grgknZ/dashboard
6460,1NA47LKX,AIR Capital Fund,Fund,aircapital,https://aircapital.decilehub.com/firm_admin/entities/1NA47LKX/dashboard
6459,3K5kVlnQ,AIR Capital GP,General Partnership,aircapital,https://aircapital.decilehub.com/firm_admin/entities/3K5kVlnQ/dashboard
6458,2N3BjYKy,AIR Capital Firm,Management Company,aircapital,https://aircapital.decilehub.com/firm_admin/entities/2N3BjYKy/dashboard
6454,BKVLeVn3,Future Build Ventures Fund,Fund,futurebuildventures,https://futurebuildventures.decilehub.com/firm_admin/entities/BKVLeVn3/dashboard
6453,oND9J1nR,Future Build Ventures GP,General Partnership,futurebuildventures,https://futurebuildventures.decilehub.com/firm_admin/entities/oND9J1nR/dashboard
6452,mnjJbPnL,Future Build Ventures / 8th Season Capital,Management Company,futurebuildventures,https://futurebuildventures.decilehub.com/firm_admin/entities/mnjJbPnL/dashboard
6445,RnePgpNq,FinestLove Fund,Fund,finestlove,https://finestlove.decilehub.com/firm_admin/entities/RnePgpNq/dashboard
6444,7NaroWnD,FinestLove GP,General Partnership,finestlove,https://finestlove.decilehub.com/firm_admin/entities/7NaroWnD/dashboard
6443,WnW1WQKE,FinestLove Firm,Management Company,finestlove,https://finestlove.decilehub.com/firm_admin/entities/WnW1WQKE/dashboard
6439,08xXzq8W,INTJ Fund Fund,Fund,intjfund,https://intjfund.decilehub.com/firm_admin/entities/08xXzq8W/dashboard
6438,l8ymww8Z,INTJ Fund GP,General Partnership,intjfund,https://intjfund.decilehub.com/firm_admin/entities/l8ymww8Z/dashboard
6437,g8b3E5Kx,INTJ Fund Firm,Management Company,intjfund,https://intjfund.decilehub.com/firm_admin/entities/g8b3E5Kx/dashboard
6430,y8m7zeNW,StartUpFoundry Ventures Fund,Fund,startupfoundryventures,https://startupfoundryventures.decilehub.com/firm_admin/entities/y8m7zeNW/dashboard
6429,GNXOqxKg,StartUpFoundry Ventures GP,General Partnership,startupfoundryventures,https://startupfoundryventures.decilehub.com/firm_admin/entities/GNXOqxKg/dashboard
6428,PKLoRO82,StartUpFoundry Ventures Firm,Management Company,startupfoundryventures,https://startupfoundryventures.decilehub.com/firm_admin/entities/PKLoRO82/dashboard
6427,3nOzRzN6,GSA Ventures Fund I,Fund,gsaventures,https://gsaventures.decilehub.com/firm_admin/entities/3nOzRzN6/dashboard
6426,bnl7QoNa,GSA Ventures GP,General Partnership,gsaventures,https://gsaventures.decilehub.com/firm_admin/entities/bnl7QoNa/dashboard
6425,kKkQWknj,GSA Ventures Firm,Management Company,gsaventures,https://gsaventures.decilehub.com/firm_admin/entities/kKkQWknj/dashboard
6418,PN7d60n0,Spin Ventures Fund,Fund,spin,https://spin.decilehub.com/firm_admin/entities/PN7d60n0/dashboard
6417,zn1reD8o,Spin Ventures GP,General Partnership,spin,https://spin.decilehub.com/firm_admin/entities/zn1reD8o/dashboard
6416,1NA41LKX,Spin Ventures Firm,Management Company,spin,https://spin.decilehub.com/firm_admin/entities/1NA41LKX/dashboard
6415,3K5kZlnQ,Marvin Ventures Fund,Fund,marvinventures,https://marvinventures.decilehub.com/firm_admin/entities/3K5kZlnQ/dashboard
6414,2N3BqYKy,Marvin Ventures GP,General Partnership,marvinventures,https://marvinventures.decilehub.com/firm_admin/entities/2N3BqYKy/dashboard
6413,2nEl1ENZ,Marvin Ventures Firm,Management Company,marvinventures,https://marvinventures.decilehub.com/firm_admin/entities/2nEl1ENZ/dashboard
6409,oND9X1nR,Austin Accelerator Fund,Fund,austinaccelerator,https://austinaccelerator.decilehub.com/firm_admin/entities/oND9X1nR/dashboard
6408,mnjJvPnL,Austin Accelerator GP,General Partnership,austinaccelerator,https://austinaccelerator.decilehub.com/firm_admin/entities/mnjJvPnL/dashboard
6407,WN6zvZN3,Austin Accelerator Firm,Management Company,austinaccelerator,https://austinaccelerator.decilehub.com/firm_admin/entities/WN6zvZN3/dashboard
6400,7NarOWnD,Manumit Capital Fund,Fund,manumitcapital,https://manumitcapital.decilehub.com/firm_admin/entities/7NarOWnD/dashboard
6399,J8PLv18A,Manumit Capital GP,General Partnership,manumitcapital,https://manumitcapital.decilehub.com/firm_admin/entities/J8PLv18A/dashboard
6398,BKVLoyn3,Manumit Capital Firm,Management Company,manumitcapital,https://manumitcapital.decilehub.com/firm_admin/entities/BKVLoyn3/dashboard
6394,yKvO7zNx,Sustainable Food and Bio Ventures (SFBV) Fund,Fund,sfbv,https://sfbv.decilehub.com/firm_admin/entities/yKvO7zNx/dashboard
6393,L8Z955nO,Sustainable Food and Bio Ventures (SFBV) GP,General Partnership,sfbv,https://sfbv.decilehub.com/firm_admin/entities/L8Z955nO/dashboard
6392,GNM6qLn1,Sustainable Food and Bio Ventures (SFBV) Firm,Management Company,sfbv,https://sfbv.decilehub.com/firm_admin/entities/GNM6qLn1/dashboard
6391,zKq4rj85,Sanamedi Ventures Fund,Fund,levi,https://levi.decilehub.com/firm_admin/entities/zKq4rj85/dashboard
6390,LnpAor84,Sanamedi Ventures GP,General Partnership,levi,https://levi.decilehub.com/firm_admin/entities/LnpAor84/dashboard
6389,RnePeZNq,Sanamedi Ventures Firm,Management Company,levi,https://levi.decilehub.com/firm_admin/entities/RnePeZNq/dashboard
6388,7NarOwnD,Copacetic Fund,Fund,copacetic,https://copacetic.decilehub.com/firm_admin/entities/7NarOwnD/dashboard
6387,WnW15bKE,Copacetic GP,General Partnership,copacetic,https://copacetic.decilehub.com/firm_admin/entities/WnW15bKE/dashboard
6386,9KRxj7np,Copacetic Firm,Management Company,copacetic,https://copacetic.decilehub.com/firm_admin/entities/9KRxj7np/dashboard
6385,OnYy52nV,Global Ventures Fund,Fund,globalventures24,https://globalventures24.decilehub.com/firm_admin/entities/OnYy52nV/dashboard
6384,EK4bMan4,Global Ventures GP,General Partnership,globalventures24,https://globalventures24.decilehub.com/firm_admin/entities/EK4bMan4/dashboard
6383,08xXmX8W,Global Ventures Firm,Management Company,globalventures24,https://globalventures24.decilehub.com/firm_admin/entities/08xXmX8W/dashboard
6379,Wnw2WGN4,IGC Human Performance Fund Fund,Fund,humanperformance,https://humanperformance.decilehub.com/firm_admin/entities/Wnw2WGN4/dashboard
6378,9KJVmqKZ,IGC Human Performance Fund GP,General Partnership,humanperformance,https://humanperformance.decilehub.com/firm_admin/entities/9KJVmqKZ/dashboard
6377,6N0rOX8y,IGC Human Performance Fund Firm,Management Company,humanperformance,https://humanperformance.decilehub.com/firm_admin/entities/6N0rOX8y/dashboard
6376,6NQ9QqNr,Rhino Impact Fund Fund,Fund,rhino,https://rhino.decilehub.com/firm_admin/entities/6NQ9QqNr/dashboard
6375,gNrvJAN1,Rhino Impact Fund GP,General Partnership,rhino,https://rhino.decilehub.com/firm_admin/entities/gNrvJAN1/dashboard
6374,y8m7OxNW,Rhino Impact Fund Firm,Management Company,rhino,https://rhino.decilehub.com/firm_admin/entities/y8m7OxNW/dashboard
6373,GNXOAPKg,Contribution Capital Fund,Fund,contributioncapital,https://contributioncapital.decilehub.com/firm_admin/entities/GNXOAPKg/dashboard
6372,PKLoLq82,Contribution Capital GP,General Partnership,contributioncapital,https://contributioncapital.decilehub.com/firm_admin/entities/PKLoLq82/dashboard
6371,3nOzJ1N6,Contribution Capital Firm,Management Company,contributioncapital,https://contributioncapital.decilehub.com/firm_admin/entities/3nOzJ1N6/dashboard
6370,bnl7OBNa,KAPOOR CAPITAL Fund,Fund,kapoorcapital,https://kapoorcapital.decilehub.com/firm_admin/entities/bnl7OBNa/dashboard
6369,kKkQ47nj,KAPOOR CAPITAL GP,General Partnership,kapoorcapital,https://kapoorcapital.decilehub.com/firm_admin/entities/kKkQ47nj/dashboard
6368,3nz4GpKm,KAPOOR CAPITAL Firm,Management Company,kapoorcapital,https://kapoorcapital.decilehub.com/firm_admin/entities/3nz4GpKm/dashboard
6361,zn1rw18o,GAIAGALATICA Fund,Fund,migrantventures,https://migrantventures.decilehub.com/firm_admin/entities/zn1rw18o/dashboard
6360,1NA4VaKX,GAIAGALATICA GP,General Partnership,migrantventures,https://migrantventures.decilehub.com/firm_admin/entities/1NA4VaKX/dashboard
6359,3K5kWxnQ,GAIAGALATICA Firm,Management Company,migrantventures,https://migrantventures.decilehub.com/firm_admin/entities/3K5kWxnQ/dashboard
6358,2N3B9WKy,EmpowerX Fund,Fund,empowerx,https://empowerx.decilehub.com/firm_admin/entities/2N3B9WKy/dashboard
6357,2nElLdNZ,EmpowerX GP,General Partnership,empowerx,https://empowerx.decilehub.com/firm_admin/entities/2nElLdNZ/dashboard
6356,w8o1OBNq,EmpowerX Firm,Management Company,empowerx,https://empowerx.decilehub.com/firm_admin/entities/w8o1OBNq/dashboard
6355,J8PLA18A,Sororitê Fund,Fund,sororite,https://sororite.decilehub.com/firm_admin/entities/J8PLA18A/dashboard
6354,BKVLAyn3,Sororitê GP,General Partnership,sororite,https://sororite.decilehub.com/firm_admin/entities/BKVLAyn3/dashboard
6353,oND9bWnR,Sororitê Firm,Management Company,sororite,https://sororite.decilehub.com/firm_admin/entities/oND9bWnR/dashboard
6346,LnpAOr84,Mamazen IH1 Fund,Fund,mamazen,https://mamazen.decilehub.com/firm_admin/entities/LnpAOr84/dashboard
6345,RnePVZNq,Mamazen IH1 GP,General Partnership,mamazen,https://mamazen.decilehub.com/firm_admin/entities/RnePVZNq/dashboard
6344,7NarvwnD,Mamazen IH1 Firm,Management Company,mamazen,https://mamazen.decilehub.com/firm_admin/entities/7NarvwnD/dashboard
6328,PKLoQq82,"1ECLO Ventures Fund I, LP",Fund,ilum,https://ilum.decilehub.com/firm_admin/entities/PKLoQq82/dashboard
6327,3nOz51N6,"Ilum Ventures GP, LLC",General Partnership,ilum,https://ilum.decilehub.com/firm_admin/entities/3nOz51N6/dashboard
6326,bnl7qBNa,"Operadora Plaza Periferico, S.A.P.I. de C.V.",Management Company,ilum,https://ilum.decilehub.com/firm_admin/entities/bnl7qBNa/dashboard
6301,RneP6ZNq,"AS Bruckner Fund, LLC",Fund,oyster,https://oyster.decilehub.com/firm_admin/entities/RneP6ZNq/dashboard
6300,7NarqwnD,"Fund 00334 a series of Assure Labs GB 2022, LLC",Fund,geek,https://geek.decilehub.com/firm_admin/entities/7NarqwnD/dashboard
6289,RnePAaNq,Marvel Labs SPV.,Fund,deepfuture,https://deepfuture.decilehub.com/firm_admin/entities/RnePAaNq/dashboard
6288,7NarA2nD,Marvel Labs SPV.,Management Company,deepfuture,https://deepfuture.decilehub.com/firm_admin/entities/7NarA2nD/dashboard
6287,WnW19LKE,Marvel Labs SPV,Fund,deepfuture,https://deepfuture.decilehub.com/firm_admin/entities/WnW19LKE/dashboard
6280,3N9ro0nJ,"Geek Ventures Foodready SPV, a series of Decile SPV, LLC",Fund,geek,https://geek.decilehub.com/firm_admin/entities/3N9ro0nJ/dashboard
6263,yN2wZjnQ,Investal Fund,Fund,investalvc,https://investalvc.decilehub.com/firm_admin/entities/yN2wZjnQ/dashboard
6262,PN7dyon0,Investal GP,General Partnership,investalvc,https://investalvc.decilehub.com/firm_admin/entities/PN7dyon0/dashboard
6261,zn1rMe8o,Investal Firm,Management Company,investalvc,https://investalvc.decilehub.com/firm_admin/entities/zn1rMe8o/dashboard
6260,1NA4zVKX,New Light Ventures Fund,Fund,newlightvc,https://newlightvc.decilehub.com/firm_admin/entities/1NA4zVKX/dashboard
6259,3K5kjynQ,New Light Ventures GP,General Partnership,newlightvc,https://newlightvc.decilehub.com/firm_admin/entities/3K5kjynQ/dashboard
6258,2N3BvvKy,New Light Ventures Firm,Management Company,newlightvc,https://newlightvc.decilehub.com/firm_admin/entities/2N3BvvKy/dashboard
6257,2nElzmNZ,Deem Ventures Fund,Fund,deem,https://deem.decilehub.com/firm_admin/entities/2nElzmNZ/dashboard
6256,w8o1y5Nq,Deem Ventures GP,General Partnership,deem,https://deem.decilehub.com/firm_admin/entities/w8o1y5Nq/dashboard
6255,J8PLZ38A,Deem Ventures Firm,Management Company,deem,https://deem.decilehub.com/firm_admin/entities/J8PLZ38A/dashboard
6254,BKVLRpn3,Y Stellar Innovation Lab Fund,Fund,stallarlab,https://stallarlab.decilehub.com/firm_admin/entities/BKVLRpn3/dashboard
6253,oND9zgnR,Y Stellar Innovation Lab GP,General Partnership,stallarlab,https://stallarlab.decilehub.com/firm_admin/entities/oND9zgnR/dashboard
6252,mnjJAQnL,Y Stellar Innovation Lab Firm,Management Company,stallarlab,https://stallarlab.decilehub.com/firm_admin/entities/mnjJAQnL/dashboard
6248,GNM6pEn1,Maple Bridge Ventures Fund,Fund,maplebridge,https://maplebridge.decilehub.com/firm_admin/entities/GNM6pEn1/dashboard
6247,zKq42P85,Maple Bridge Ventures GP,General Partnership,maplebridge,https://maplebridge.decilehub.com/firm_admin/entities/zKq42P85/dashboard
6246,LnpAbY84,Maple Bridge Ventures Firm,Management Company,maplebridge,https://maplebridge.decilehub.com/firm_admin/entities/LnpAbY84/dashboard
6245,RnePZaNq,InventoImpact Fund,Fund,2023,https://2023.decilehub.com/firm_admin/entities/RnePZaNq/dashboard
6244,7Nare2nD,InventoImpact GP,General Partnership,2023,https://2023.decilehub.com/firm_admin/entities/7Nare2nD/dashboard
6243,WnW1ELKE,InventoImpact Firm,Management Company,2023,https://2023.decilehub.com/firm_admin/entities/WnW1ELKE/dashboard
6242,9KRxzYnp,LLM Ventures Fund,Fund,genai,https://genai.decilehub.com/firm_admin/entities/9KRxzYnp/dashboard
6241,OnYyronV,LLM Ventures GP,General Partnership,genai,https://genai.decilehub.com/firm_admin/entities/OnYyronV/dashboard
6240,EK4bJ5n4,LLM Ventures Firm,Management Company,genai,https://genai.decilehub.com/firm_admin/entities/EK4bJ5n4/dashboard
6239,08xXbG8W,RedRobin Ventures Fund,Fund,redrobinventures,https://redrobinventures.decilehub.com/firm_admin/entities/08xXbG8W/dashboard
6238,l8ymba8Z,RedRobin Ventures GP,General Partnership,redrobinventures,https://redrobinventures.decilehub.com/firm_admin/entities/l8ymba8Z/dashboard
6237,g8b3pDKx,RedRobin Ventures Firm,Management Company,redrobinventures,https://redrobinventures.decilehub.com/firm_admin/entities/g8b3pDKx/dashboard
6236,3N9rX0nJ,Space Ambition Fund,Fund,spaceambition,https://spaceambition.decilehub.com/firm_admin/entities/3N9rX0nJ/dashboard
6235,Wnw2blN4,Space Ambition GP,General Partnership,spaceambition,https://spaceambition.decilehub.com/firm_admin/entities/Wnw2blN4/dashboard
6234,9KJVXLKZ,Space Ambition Firm,Management Company,spaceambition,https://spaceambition.decilehub.com/firm_admin/entities/9KJVXLKZ/dashboard
6230,y8m74GNW,Foundership ventures Fund,Fund,fsvc,https://fsvc.decilehub.com/firm_admin/entities/y8m74GNW/dashboard
6229,GNXOEvKg,Foundership ventures GP,General Partnership,fsvc,https://fsvc.decilehub.com/firm_admin/entities/GNXOEvKg/dashboard
6228,PKLoJP82,Foundership ventures Firm,Management Company,fsvc,https://fsvc.decilehub.com/firm_admin/entities/PKLoJP82/dashboard
6215,3K5kQynQ,zxt1987112 Fund,Fund,sunnyventures,https://sunnyventures.decilehub.com/firm_admin/entities/3K5kQynQ/dashboard
6214,2N3ByvKy,zxt1987112 GP,General Partnership,sunnyventures,https://sunnyventures.decilehub.com/firm_admin/entities/2N3ByvKy/dashboard
6213,2nElmmNZ,zxt1987112 Firm,Management Company,sunnyventures,https://sunnyventures.decilehub.com/firm_admin/entities/2nElmmNZ/dashboard
6212,w8o1Q5Nq,PolyHop Capital Fund,Fund,polyhopcapital,https://polyhopcapital.decilehub.com/firm_admin/entities/w8o1Q5Nq/dashboard
6211,J8PL238A,PolyHop Capital GP,General Partnership,polyhopcapital,https://polyhopcapital.decilehub.com/firm_admin/entities/J8PL238A/dashboard
6210,BKVLGpn3,PolyHop Capital Firm,Management Company,polyhopcapital,https://polyhopcapital.decilehub.com/firm_admin/entities/BKVLGpn3/dashboard
6206,yKvOb4Nx,Foundership Fund,Fund,foundership,https://foundership.decilehub.com/firm_admin/entities/yKvOb4Nx/dashboard
6205,L8Z9b7nO,Foundership GP,General Partnership,foundership,https://foundership.decilehub.com/firm_admin/entities/L8Z9b7nO/dashboard
6204,GNM6GEn1,Foundership Firm,Management Company,foundership,https://foundership.decilehub.com/firm_admin/entities/GNM6GEn1/dashboard
6200,7Narw2nD,The Happy Fund,Fund,hwhventures,https://hwhventures.decilehub.com/firm_admin/entities/7Narw2nD/dashboard
6199,J8PL9B8A,HWH Ventures GP,General Partnership,hwhventures,https://hwhventures.decilehub.com/firm_admin/entities/J8PL9B8A/dashboard
6198,BKVLZYn3,HWH Ventures Firm,Management Company,hwhventures,https://hwhventures.decilehub.com/firm_admin/entities/BKVLZYn3/dashboard
6188,7NarwpnD,Charged Ventures Fund,Fund,charged,https://charged.decilehub.com/firm_admin/entities/7NarwpnD/dashboard
6187,WnW1vmKE,Charged Ventures GP,General Partnership,charged,https://charged.decilehub.com/firm_admin/entities/WnW1vmKE/dashboard
6186,9KRxeynp,Charged Ventures Firm,Management Company,charged,https://charged.decilehub.com/firm_admin/entities/9KRxeynp/dashboard
6182,l8ymJY8Z,Belmont Ventures Fund,Fund,1989,https://1989.decilehub.com/firm_admin/entities/l8ymJY8Z/dashboard
6181,g8b3w4Kx,Belmont Ventures GP,General Partnership,1989,https://1989.decilehub.com/firm_admin/entities/g8b3w4Kx/dashboard
6180,3N9r3RnJ,Belmont Ventures Firm,Management Company,1989,https://1989.decilehub.com/firm_admin/entities/3N9r3RnJ/dashboard
6179,Wnw20wN4,X-Applied Fund,Fund,xapplied,https://xapplied.decilehub.com/firm_admin/entities/Wnw20wN4/dashboard
6178,9KJV4vKZ,X-Applied GP,General Partnership,xapplied,https://xapplied.decilehub.com/firm_admin/entities/9KJV4vKZ/dashboard
6177,6N0rQR8y,X-Applied Firm,Management Company,xapplied,https://xapplied.decilehub.com/firm_admin/entities/6N0rQR8y/dashboard
6176,6NQ9agNr,"Capacity Capital Fund II, LP",Fund,capacity,https://capacity.decilehub.com/firm_admin/entities/6NQ9agNr/dashboard
6175,gNrvLoN1,"Capacity Capital GP 2, LLC",General Partnership,capacity,https://capacity.decilehub.com/firm_admin/entities/gNrvLoN1/dashboard
6174,y8m7EzNW,"Capacity Capital, LLC",Management Company,capacity,https://capacity.decilehub.com/firm_admin/entities/y8m7EzNW/dashboard
6173,GNXO69Kg,Black Ostrich Ventures,Fund,blackostrichvc,https://blackostrichvc.decilehub.com/firm_admin/entities/GNXO69Kg/dashboard
6172,PKLobL82,Black Cotton Ventures GP,General Partnership,blackostrichvc,https://blackostrichvc.decilehub.com/firm_admin/entities/PKLobL82/dashboard
6171,3nOz95N6,Black Cotton Ventures Firm,Management Company,blackostrichvc,https://blackostrichvc.decilehub.com/firm_admin/entities/3nOz95N6/dashboard
6167,9nGblQNm,FuturesIGHT Fund,Fund,futuresight,https://futuresight.decilehub.com/firm_admin/entities/9nGblQNm/dashboard
6166,0ndrwQKA,FuturesIGHT GP,General Partnership,futuresight,https://futuresight.decilehub.com/firm_admin/entities/0ndrwQKA/dashboard
6165,p8B3QjKk,FuturesIGHT Firm,Management Company,futuresight,https://futuresight.decilehub.com/firm_admin/entities/p8B3QjKk/dashboard
6164,g8grwynZ,Just A Molecule Ventures Fund,Fund,justamolecule,https://justamolecule.decilehub.com/firm_admin/entities/g8grwynZ/dashboard
6163,yN2w0wnQ,Just A Molecule Ventures GP,General Partnership,justamolecule,https://justamolecule.decilehub.com/firm_admin/entities/yN2w0wnQ/dashboard
6162,PN7dOkn0,Just A Molecule Ventures Firm,Management Company,justamolecule,https://justamolecule.decilehub.com/firm_admin/entities/PN7dOkn0/dashboard
6161,zn1rxz8o,Heing® Venture Studio Fund I,Fund,heing,https://heing.decilehub.com/firm_admin/entities/zn1rxz8o/dashboard
6160,1NA4JrKX,Heing® Venture Architects - GP,General Partnership,heing,https://heing.decilehub.com/firm_admin/entities/1NA4JrKX/dashboard
6159,3K5k4gnQ,Heing® Venture Architects - Firm,Management Company,heing,https://heing.decilehub.com/firm_admin/entities/3K5k4gnQ/dashboard
6134,9KJVlvKZ,Infinitree Fund,Fund,infinitree,https://infinitree.decilehub.com/firm_admin/entities/9KJVlvKZ/dashboard
6133,6N0rwR8y,Infinitree GP,General Partnership,infinitree,https://infinitree.decilehub.com/firm_admin/entities/6N0rwR8y/dashboard
6132,6NQ9PgNr,Infinitree Firm,Management Company,infinitree,https://infinitree.decilehub.com/firm_admin/entities/6NQ9PgNr/dashboard
6128,PKLorL82,Access India Ventures Fund,Fund,aiv,https://aiv.decilehub.com/firm_admin/entities/PKLorL82/dashboard
6127,3nOzD5N6,Access India Ventures General Partnership,General Partnership,aiv,https://aiv.decilehub.com/firm_admin/entities/3nOzD5N6/dashboard
6126,bnl749Na,Access India Ventures Management Company,Management Company,aiv,https://aiv.decilehub.com/firm_admin/entities/bnl749Na/dashboard
6125,kKkQbwnj,The Better Fund Fund,Fund,thebetterfund,https://thebetterfund.decilehub.com/firm_admin/entities/kKkQbwnj/dashboard
6124,3nz4LJKm,The Better Fund GP,General Partnership,thebetterfund,https://thebetterfund.decilehub.com/firm_admin/entities/3nz4LJKm/dashboard
6123,9nGbQQNm,The Better Fund Firm,Management Company,thebetterfund,https://thebetterfund.decilehub.com/firm_admin/entities/9nGbQQNm/dashboard
6116,1NA4WrKX,Kommune Fund,Fund,kommune,https://kommune.decilehub.com/firm_admin/entities/1NA4WrKX/dashboard
6115,3K5kbgnQ,Kommune GP,General Partnership,kommune,https://kommune.decilehub.com/firm_admin/entities/3K5kbgnQ/dashboard
6114,2N3B4dKy,Kommune Firm,Management Company,kommune,https://kommune.decilehub.com/firm_admin/entities/2N3B4dKy/dashboard
6107,WN6zaON3,Dzzen Ventures,Fund,dzzenventures,https://dzzenventures.decilehub.com/firm_admin/entities/WN6zaON3/dashboard
6101,RneP4BNq,Euthenia Ventures Fund,Fund,eutheniaventures,https://eutheniaventures.decilehub.com/firm_admin/entities/RneP4BNq/dashboard
6100,7NarQpnD,Euthenia Ventures GP,General Partnership,eutheniaventures,https://eutheniaventures.decilehub.com/firm_admin/entities/7NarQpnD/dashboard
6099,J8PLkm8A,Euthenia Ventures Firm,Management Company,eutheniaventures,https://eutheniaventures.decilehub.com/firm_admin/entities/J8PLkm8A/dashboard
